id,ts,amount,currency,channel,upi_id_masked,description,user_id
TXN00000991,2024-04-28T18:02:51,268.78,INR,GPay,184759@jio,"UPI Dr to 184759@jio, Rs 268.78. Ref 309306010197.",user_0325
TXN00001818,2025-07-17T14:55:29,790.25,INR,PhonePe,310545@okaxis,Money sent to 310545@okaxis. Rs 790.25. Ref 583957587115.,user_0212
TXN00002471,2024-02-21T08:51:53,665.17,INR,UPI,877882@axl,Money sent to 877882@axl. Rs 665.17. Ref 268512328497.,user_0134
TXN00002801,2024-06-21T18:54:11,1894.2,INR,UPI,116053@ybl,Payment Rs 1894.20 to 116053@ybl. TXN 695313088661,user_0451
TXN00001004,2025-02-18T06:33:10,650.77,INR,UPI,184759@jio,"UPI Dr to 184759@jio, Rs 650.77. Ref 724167975883.",user_0055
TXN00001881,2024-11-05T15:43:13,592.88,INR,GPay,522599@ybl,Txn to 522599@ybl of Rs 592.88. Ref 816694788886.,user_0486
TXN00004633,2025-07-06T08:31:23,4377.84,INR,Paytm,911372941@okhdfcbank,Debited Rs 4377.84 to 911372941@okhdfcbank. Ref:335629866238,user_0427
TXN00003788,2025-01-06T19:28:20,75.57,INR,Paytm,949881695@okaxis,Money sent to 949881695@okaxis. Rs 75.57. Ref 302217856443.,user_0158
TXN00000848,2024-01-29T17:21:06,95.43,INR,PhonePe,840484@okhdfcbank,Paid Rs 95.43 to 840484@okhdfcbank. UTR 577905100355.,user_0018
TXN00000127,2024-11-20T09:20:32,113.93,INR,PhonePe,180325@ybl,Paid Rs 113.93 to 180325@ybl. UTR 693987619812.,user_0061
TXN00000266,2024-08-03T17:20:29,207.53,INR,GPay,762176@okicici,Money sent to 762176@okicici. Rs 207.53. Ref 189938628075.,user_0018
TXN00001201,2025-06-07T08:30:21,415.33,INR,UPI,807457@axl,Debited Rs 415.33 to 807457@axl. Ref:213602881427,user_0215
TXN00003582,2025-02-15T08:58:35,55.2,INR,PhonePe,960592517@gpay,"UPI Dr to 960592517@gpay, Rs 55.20. Ref 307585495104.",user_0063
TXN00001322,2025-05-06T16:07:19,32.91,INR,Paytm,855772@phonepe,"UPI Dr to 855772@phonepe, Rs 32.91. Ref 241534294018.",user_0093
TXN00000819,2025-04-23T06:23:02,192.32,INR,UPI,840484@okhdfcbank,Payment Rs 192.32 to 840484@okhdfcbank. TXN 354717389596,user_0189
TXN00002920,2024-12-07T20:23:54,56.13,INR,PhonePe,960059@okaxis,Debited Rs 56.13 to 960059@okaxis. Ref:833320061131,user_0295
TXN00003379,2025-09-12T20:47:36,725.08,INR,Paytm,909911314@phonepe,Txn to 909911314@phonepe of Rs 725.08. Ref 977799583028.,user_0427
TXN00003200,2025-06-17T18:07:38,2974.6,INR,Paytm,306690@axl,Money sent to 306690@axl. Rs 2974.60. Ref 598037764722.,user_0194
TXN00000981,2024-08-13T17:18:23,296.94,INR,GPay,184759@jio,Paid Rs 296.94 to 184759@jio. UTR 262964233814.,user_0430
TXN00004808,2024-10-24T22:14:53,161.85,INR,Paytm,905124854@okicici,Debited Rs 161.85 to 905124854@okicici. Ref:450999785952,user_0327
TXN00001876,2024-03-01T15:13:05,125.62,INR,GPay,930274@axl,Payment Rs 125.62 to 930274@axl. TXN 589191910144,user_0132
TXN00000662,2024-03-11T17:14:50,424.34,INR,Paytm,803409@paytm,Payment Rs 424.34 to 803409@paytm. TXN 971932351835,user_0270
TXN00003649,2025-08-01T16:57:26,38.54,INR,UPI,944267718@axl,Paid Rs 38.54 to 944267718@axl. UTR 316546680981.,user_0406
TXN00002095,2025-10-01T11:54:51,92.54,INR,Paytm,671245@oksbi,Paid Rs 92.54 to 671245@oksbi. UTR 964402760802.,user_0300
TXN00004278,2025-03-23T07:22:52,12025.65,INR,UPI,964088862@gpay,Paid Rs 12025.65 to 964088862@gpay. UTR 215912793045.,user_0016
TXN00001595,2024-07-17T20:51:59,416.5,INR,Paytm,433717@okaxis,Debited Rs 416.50 to 433717@okaxis. Ref:512168551913,user_0227
TXN00004282,2025-01-18T09:30:54,46.52,INR,GPay,952508829@gpay,Debited Rs 46.52 to 952508829@gpay. Ref:341747044063,user_0007
TXN00002464,2024-09-09T20:22:51,103.32,INR,Paytm,877882@axl,"UPI Dr to 877882@axl, Rs 103.32. Ref 650607823950.",user_0468
TXN00002959,2025-01-01T19:08:36,10.0,INR,GPay,781738@paytm,Debited Rs 10.00 to 781738@paytm. Ref:169709519194,user_0180
TXN00001517,2025-08-08T21:30:12,50.82,INR,Paytm,433717@okaxis,Money sent to 433717@okaxis. Rs 50.82. Ref 508172488274.,user_0046
TXN00000373,2024-10-27T18:59:33,2267.8,INR,PhonePe,762176@okicici,Money sent to 762176@okicici. Rs 2267.80. Ref 205731717319.,user_0076
TXN00002804,2025-05-04T11:38:28,1124.0,INR,Paytm,116053@ybl,Paid Rs 1124.00 to 116053@ybl. UTR 256391935024.,user_0339
TXN00003819,2025-07-11T06:20:00,3111.13,INR,PhonePe,941684393@ybl,Paid Rs 3111.13 to 941684393@ybl. UTR 139389084621.,user_0491
TXN00002563,2024-05-04T22:44:30,18.71,INR,GPay,520396@okhdfcbank,Paid Rs 18.71 to 520396@okhdfcbank. UTR 833194353548.,user_0316
TXN00002332,2024-07-19T10:46:33,14.71,INR,GPay,263321@okicici,Txn to 263321@okicici of Rs 14.71. Ref 393092283002.,user_0427
TXN00003435,2025-07-06T10:55:29,65.66,INR,UPI,959744503@gpay,Money sent to 959744503@gpay. Rs 65.66. Ref 840849907349.,user_0223
TXN00004066,2024-07-13T08:21:56,40.82,INR,UPI,913976840@ybl,Money sent to 913976840@ybl. Rs 40.82. Ref 237221195349.,user_0059
TXN00004442,2024-11-25T22:16:35,273.05,INR,Paytm,959074478@phonepe,Payment Rs 273.05 to 959074478@phonepe. TXN 829162966710,user_0091
TXN00004575,2024-10-06T18:46:36,1977.26,INR,GPay,949215321@axl,"UPI Dr to 949215321@axl, Rs 1977.26. Ref 200504671093.",user_0391
TXN00000094,2025-06-24T20:51:31,43.4,INR,GPay,180325@ybl,Debited Rs 43.40 to 180325@ybl. Ref:321288028304,user_0159
TXN00001675,2024-07-05T13:05:29,280.18,INR,UPI,599125@okhdfcbank,Debited Rs 280.18 to 599125@okhdfcbank. Ref:533912004857,user_0237
TXN00003022,2025-08-12T19:07:26,109.26,INR,GPay,773942@axl,"UPI Dr to 773942@axl, Rs 109.26. Ref 355311418697.",user_0273
TXN00002456,2025-11-14T14:55:43,96.71,INR,PhonePe,848000@ibl,Payment Rs 96.71 to 848000@ibl. TXN 767716145889,user_0381
TXN00004129,2024-06-14T22:11:17,498.97,INR,PhonePe,978030148@oksbi,Payment Rs 498.97 to 978030148@oksbi. TXN 272543446741,user_0226
TXN00002062,2025-12-01T15:29:17,115.64,INR,Paytm,802655@paytm,Money sent to 802655@paytm. Rs 115.64. Ref 656590797361.,user_0330
TXN00002540,2024-11-19T19:56:05,109.47,INR,PhonePe,504424@phonepe,Paid Rs 109.47 to 504424@phonepe. UTR 235002144189.,user_0476
TXN00002498,2025-01-05T09:29:13,174.54,INR,GPay,225817@paytm,Txn to 225817@paytm of Rs 174.54. Ref 837015775504.,user_0118
TXN00000568,2025-07-10T09:20:59,664.09,INR,Paytm,803409@paytm,"UPI Dr to 803409@paytm, Rs 664.09. Ref 320482773090.",user_0103
TXN00000919,2025-01-12T08:32:40,1187.35,INR,PhonePe,184759@jio,Txn to 184759@jio of Rs 1187.35. Ref 820924339267.,user_0112
TXN00002535,2024-04-02T08:58:43,225.99,INR,GPay,504424@phonepe,Debited Rs 225.99 to 504424@phonepe. Ref:891072454134,user_0418
TXN00003701,2024-08-30T06:32:15,11772.47,INR,Paytm,970540635@ybl,Txn to 970540635@ybl of Rs 11772.47. Ref 685622465873.,user_0470
TXN00003906,2025-05-20T20:25:55,539.0,INR,PhonePe,941500162@okhdfcbank,Paid Rs 539.00 to 941500162@okhdfcbank. UTR 620307820308.,user_0497
TXN00000774,2025-05-28T08:13:11,139.84,INR,PhonePe,840484@okhdfcbank,Money sent to 840484@okhdfcbank. Rs 139.84. Ref 214747381869.,user_0027
TXN00001681,2025-03-05T15:33:42,1132.33,INR,UPI,599125@okhdfcbank,Money sent to 599125@okhdfcbank. Rs 1132.33. Ref 146567821051.,user_0496
TXN00001714,2024-01-05T17:59:05,300.58,INR,UPI,491694@ibl,Money sent to 491694@ibl. Rs 300.58. Ref 421628766242.,user_0403
TXN00003012,2025-08-28T18:09:25,2653.13,INR,PhonePe,623004@okaxis,Txn to 623004@okaxis of Rs 2653.13. Ref 377433885121.,user_0405
TXN00004487,2024-09-07T22:47:05,122.81,INR,UPI,927483816@gpay,Debited Rs 122.81 to 927483816@gpay. Ref:855846993945,user_0144
TXN00002377,2024-07-19T12:41:42,549.19,INR,UPI,914981@ibl,Debited Rs 549.19 to 914981@ibl. Ref:682436123677,user_0466
TXN00003255,2025-09-05T19:20:25,330.27,INR,Paytm,904101@ybl,Paid Rs 330.27 to 904101@ybl. UTR 665468365882.,user_0113
TXN00000403,2024-06-09T07:28:40,248.5,INR,UPI,177350@airtelpaymentsbank,Money sent to 177350@airtelpaymentsbank. Rs 248.50. Ref 771493808863.,user_0284
TXN00002800,2024-04-29T19:40:40,2399.14,INR,UPI,116053@ybl,"UPI Dr to 116053@ybl, Rs 2399.14. Ref 381749728086.",user_0364
TXN00000706,2024-12-15T13:54:54,409.8,INR,Paytm,803409@paytm,Txn to 803409@paytm of Rs 409.80. Ref 593528358141.,user_0304
TXN00002688,2025-06-20T20:40:27,23.49,INR,PhonePe,684861@paytm,"UPI Dr to 684861@paytm, Rs 23.49. Ref 564724810640.",user_0369
TXN00003873,2025-11-08T12:11:56,314.14,INR,Paytm,965702657@paytm,Txn to 965702657@paytm of Rs 314.14. Ref 655466314469.,user_0132
TXN00001369,2024-10-07T10:50:05,69.95,INR,Paytm,494990@paytm,"UPI Dr to 494990@paytm, Rs 69.95. Ref 434031973810.",user_0429
TXN00003206,2025-11-11T21:54:23,96.66,INR,Paytm,209649@oksbi,Txn to 209649@oksbi of Rs 96.66. Ref 376592701163.,user_0364
TXN00003627,2024-02-10T14:58:53,444.07,INR,Paytm,945893012@gpay,Paid Rs 444.07 to 945893012@gpay. UTR 466768913014.,user_0049
TXN00001182,2025-01-07T07:42:25,138.89,INR,UPI,807457@axl,Paid Rs 138.89 to 807457@axl. UTR 350655901918.,user_0399
TXN00001639,2025-03-05T10:54:54,1285.2,INR,UPI,805507@phonepe,Debited Rs 1285.20 to 805507@phonepe. Ref:765539928436,user_0335
TXN00000728,2024-09-29T11:23:58,66.74,INR,GPay,840484@okhdfcbank,"UPI Dr to 840484@okhdfcbank, Rs 66.74. Ref 837804246093.",user_0231
TXN00004462,2025-01-01T21:32:03,16.63,INR,Paytm,977954738@paytm,Paid Rs 16.63 to 977954738@paytm. UTR 544037407232.,user_0416
TXN00001841,2024-12-01T12:54:23,16611.93,INR,Paytm,710126@paytm,Money sent to 710126@paytm. Rs 16611.93. Ref 583777253441.,user_0150
TXN00004489,2025-11-19T12:20:47,80.72,INR,UPI,946300779@okhdfcbank,Money sent to 946300779@okhdfcbank. Rs 80.72. Ref 125939932624.,user_0112
TXN00004688,2025-05-19T21:19:57,56.44,INR,PhonePe,905556791@okicici,Money sent to 905556791@okicici. Rs 56.44. Ref 683592659484.,user_0236
TXN00004390,2024-12-25T17:54:32,649.45,INR,GPay,995171813@oksbi,Txn to 995171813@oksbi of Rs 649.45. Ref 611265335026.,user_0413
TXN00001655,2025-08-05T10:08:06,590.43,INR,GPay,245144@okicici,Txn to 245144@okicici of Rs 590.43. Ref 771139472654.,user_0106
TXN00000923,2024-09-23T22:59:07,98.73,INR,PhonePe,184759@jio,Paid Rs 98.73 to 184759@jio. UTR 678781692258.,user_0300
TXN00001607,2024-02-06T22:39:21,80.54,INR,UPI,433717@okaxis,Debited Rs 80.54 to 433717@okaxis. Ref:359438818154,user_0052
TXN00002182,2024-07-05T11:58:50,2254.99,INR,PhonePe,364234@ybl,Payment Rs 2254.99 to 364234@ybl. TXN 934107517155,user_0272
TXN00002194,2025-11-05T17:36:50,303.97,INR,GPay,468267@paytm,Debited Rs 303.97 to 468267@paytm. Ref:834282274068,user_0294
TXN00002058,2025-04-05T16:43:09,4723.19,INR,PhonePe,373554@paytm,"UPI Dr to 373554@paytm, Rs 4723.19. Ref 784823999571.",user_0174
TXN00003930,2025-03-30T20:04:58,947.74,INR,UPI,918669092@oksbi,Txn to 918669092@oksbi of Rs 947.74. Ref 711807434688.,user_0486
TXN00002606,2025-11-16T09:31:48,1120.52,INR,PhonePe,185019@paytm,Paid Rs 1120.52 to 185019@paytm. UTR 413107680673.,user_0407
TXN00002594,2025-12-18T21:22:14,163.55,INR,Paytm,944884@axl,"UPI Dr to 944884@axl, Rs 163.55. Ref 364458801573.",user_0078
TXN00003383,2025-06-06T14:41:33,2054.98,INR,PhonePe,984357494@ybl,Txn to 984357494@ybl of Rs 2054.98. Ref 675139904452.,user_0028
TXN00002721,2024-12-30T06:28:09,328.92,INR,UPI,197718@ybl,"UPI Dr to 197718@ybl, Rs 328.92. Ref 102385598042.",user_0405
TXN00000433,2024-09-18T18:26:16,437.14,INR,PhonePe,177350@airtelpaymentsbank,Payment Rs 437.14 to 177350@airtelpaymentsbank. TXN 808134662535,user_0128
TXN00002582,2024-10-15T08:33:32,585.34,INR,UPI,693479@okhdfcbank,Payment Rs 585.34 to 693479@okhdfcbank. TXN 389665440984,user_0454
TXN00001488,2025-11-16T10:39:21,84.79,INR,GPay,494990@paytm,Paid Rs 84.79 to 494990@paytm. UTR 822106216721.,user_0151
TXN00001309,2025-09-02T20:55:49,121.45,INR,UPI,855772@phonepe,Paid Rs 121.45 to 855772@phonepe. UTR 674358222673.,user_0498
TXN00003575,2025-05-23T22:42:18,1195.13,INR,PhonePe,905165791@gpay,"UPI Dr to 905165791@gpay, Rs 1195.13. Ref 968463378650.",user_0192
TXN00003600,2024-09-07T18:19:28,145.9,INR,UPI,969812077@ibl,Txn to 969812077@ibl of Rs 145.90. Ref 559590078579.,user_0349
TXN00003980,2025-08-29T22:17:33,32.73,INR,Paytm,925566255@phonepe,Txn to 925566255@phonepe of Rs 32.73. Ref 282956557012.,user_0307
TXN00000892,2024-04-16T11:21:01,765.58,INR,PhonePe,184759@jio,"UPI Dr to 184759@jio, Rs 765.58. Ref 663250523775.",user_0397
TXN00001442,2024-03-09T21:56:09,235.2,INR,GPay,494990@paytm,Paid Rs 235.20 to 494990@paytm. UTR 333257425923.,user_0092
TXN00004743,2025-06-11T16:43:11,106.72,INR,PhonePe,929777723@okaxis,Paid Rs 106.72 to 929777723@okaxis. UTR 991865657957.,user_0304
TXN00002254,2024-10-06T14:17:04,1629.09,INR,GPay,330368@phonepe,Money sent to 330368@phonepe. Rs 1629.09. Ref 123959740194.,user_0188
TXN00004747,2025-02-15T08:37:42,156.23,INR,UPI,923838105@okhdfcbank,"UPI Dr to 923838105@okhdfcbank, Rs 156.23. Ref 545120522925.",user_0232
TXN00003009,2025-09-01T10:09:04,281.25,INR,Paytm,550666@ibl,Payment Rs 281.25 to 550666@ibl. TXN 361752542473,user_0322
TXN00004538,2025-10-04T08:10:43,49.55,INR,Paytm,997957067@phonepe,Txn to 997957067@phonepe of Rs 49.55. Ref 200702089326.,user_0241
TXN00000732,2025-01-20T14:51:47,88.81,INR,Paytm,840484@okhdfcbank,Debited Rs 88.81 to 840484@okhdfcbank. Ref:128545437529,user_0106
TXN00001186,2024-05-07T21:52:59,92.97,INR,Paytm,807457@axl,Txn to 807457@axl of Rs 92.97. Ref 315880370822.,user_0440
TXN00002338,2025-01-13T19:03:12,67.87,INR,UPI,263321@okicici,Paid Rs 67.87 to 263321@okicici. UTR 716369757384.,user_0483
TXN00004763,2025-07-14T18:03:45,747.12,INR,UPI,990253335@okaxis,Debited Rs 747.12 to 990253335@okaxis. Ref:480984406929,user_0297
TXN00003327,2025-05-21T16:08:09,333.79,INR,GPay,925051317@oksbi,Paid Rs 333.79 to 925051317@oksbi. UTR 276685496794.,user_0146
TXN00004504,2025-05-13T18:43:49,199.06,INR,GPay,959855963@ybl,Paid Rs 199.06 to 959855963@ybl. UTR 616868395177.,user_0366
TXN00001621,2025-03-12T23:21:45,211.88,INR,Paytm,433717@okaxis,Debited Rs 211.88 to 433717@okaxis. Ref:742809451914,user_0106
TXN00004172,2025-11-25T21:50:15,197.71,INR,UPI,974942406@gpay,Payment Rs 197.71 to 974942406@gpay. TXN 281414460182,user_0044
TXN00000506,2025-01-18T15:39:59,208.59,INR,UPI,177350@airtelpaymentsbank,Paid Rs 208.59 to 177350@airtelpaymentsbank. UTR 415330385243.,user_0160
TXN00002487,2025-01-05T12:10:53,921.39,INR,PhonePe,225817@paytm,Txn to 225817@paytm of Rs 921.39. Ref 108016528440.,user_0009
TXN00001551,2025-10-07T20:03:49,127.43,INR,GPay,433717@okaxis,Txn to 433717@okaxis of Rs 127.43. Ref 132826627141.,user_0337
TXN00003691,2025-12-08T11:42:11,265.23,INR,Paytm,960084040@paytm,Money sent to 960084040@paytm. Rs 265.23. Ref 550644162822.,user_0460
TXN00004558,2024-01-30T14:05:48,16.51,INR,UPI,991894007@okaxis,Debited Rs 16.51 to 991894007@okaxis. Ref:311952002553,user_0061
TXN00001538,2025-12-04T23:14:40,571.3,INR,PhonePe,433717@okaxis,"UPI Dr to 433717@okaxis, Rs 571.30. Ref 740228615245.",user_0229
TXN00000962,2024-02-03T22:42:01,213.63,INR,Paytm,184759@jio,Paid Rs 213.63 to 184759@jio. UTR 523942166839.,user_0203
TXN00002011,2025-03-01T11:48:50,83.76,INR,PhonePe,608049@okhdfcbank,Money sent to 608049@okhdfcbank. Rs 83.76. Ref 649005309852.,user_0445
TXN00004334,2024-10-21T20:31:27,152.47,INR,Paytm,902482313@okhdfcbank,Debited Rs 152.47 to 902482313@okhdfcbank. Ref:693094034490,user_0077
TXN00004627,2024-05-24T12:33:28,48.24,INR,GPay,992779542@oksbi,"UPI Dr to 992779542@oksbi, Rs 48.24. Ref 456076732247.",user_0462
TXN00000096,2024-06-03T19:54:32,120.09,INR,PhonePe,180325@ybl,Txn to 180325@ybl of Rs 120.09. Ref 949418531292.,user_0040
TXN00001702,2024-08-01T15:59:35,324.86,INR,PhonePe,872461@okicici,Debited Rs 324.86 to 872461@okicici. Ref:491141622961,user_0312
TXN00001768,2024-06-01T14:34:54,13159.18,INR,GPay,225777@phonepe,Txn to 225777@phonepe of Rs 13159.18. Ref 862147443808.,user_0093
TXN00002314,2024-03-10T12:15:29,146.97,INR,Paytm,388375@paytm,Txn to 388375@paytm of Rs 146.97. Ref 659076108269.,user_0067
TXN00001441,2025-03-08T09:34:52,193.44,INR,PhonePe,494990@paytm,Payment Rs 193.44 to 494990@paytm. TXN 243078159393,user_0436
TXN00002557,2024-05-06T22:31:31,96.07,INR,GPay,543485@gpay,Debited Rs 96.07 to 543485@gpay. Ref:266957850693,user_0240
TXN00000683,2025-02-26T11:26:10,48.8,INR,UPI,803409@paytm,"UPI Dr to 803409@paytm, Rs 48.80. Ref 938543032043.",user_0038
TXN00004667,2024-11-06T20:36:54,86.36,INR,PhonePe,960157332@okicici,Money sent to 960157332@okicici. Rs 86.36. Ref 525695336080.,user_0195
TXN00003912,2025-09-03T20:40:04,324.08,INR,UPI,954966519@gpay,Payment Rs 324.08 to 954966519@gpay. TXN 682637372142,user_0445
TXN00000639,2025-10-08T19:38:01,526.33,INR,Paytm,803409@paytm,Money sent to 803409@paytm. Rs 526.33. Ref 413655110735.,user_0277
TXN00000122,2024-06-13T21:18:56,427.87,INR,Paytm,180325@ybl,Debited Rs 427.87 to 180325@ybl. Ref:388765066660,user_0347
TXN00001915,2025-12-01T13:03:13,17844.97,INR,Paytm,381129@oksbi,Payment Rs 17844.97 to 381129@oksbi. TXN 619524408720,user_0241
TXN00002763,2025-10-28T15:40:24,812.96,INR,UPI,116165@oksbi,Txn to 116165@oksbi of Rs 812.96. Ref 367403702163.,user_0035
TXN00001850,2024-10-01T17:30:00,14341.52,INR,UPI,238860@axl,Payment Rs 14341.52 to 238860@axl. TXN 938954587455,user_0175
TXN00001292,2025-08-01T18:03:19,198.03,INR,Paytm,855772@phonepe,Paid Rs 198.03 to 855772@phonepe. UTR 130666529205.,user_0062
TXN00001196,2025-06-29T21:13:28,58.1,INR,UPI,807457@axl,Txn to 807457@axl of Rs 58.10. Ref 793029594510.,user_0001
TXN00001246,2025-09-10T13:56:55,431.34,INR,PhonePe,855772@phonepe,Paid Rs 431.34 to 855772@phonepe. UTR 645304476126.,user_0364
TXN00003229,2025-05-29T20:39:33,1675.39,INR,PhonePe,137452@okicici,Debited Rs 1675.39 to 137452@okicici. Ref:805478914645,user_0346
TXN00002170,2024-04-01T16:32:04,383.78,INR,UPI,412748@okicici,"UPI Dr to 412748@okicici, Rs 383.78. Ref 340197696617.",user_0462
TXN00004071,2025-03-30T20:49:13,146.27,INR,UPI,923256993@gpay,"UPI Dr to 923256993@gpay, Rs 146.27. Ref 980275656381.",user_0401
TXN00000341,2024-06-20T15:06:22,352.21,INR,Paytm,762176@okicici,Debited Rs 352.21 to 762176@okicici. Ref:560175358070,user_0322
TXN00003189,2024-06-23T21:27:55,55.8,INR,UPI,441991@paytm,Money sent to 441991@paytm. Rs 55.80. Ref 480533515389.,user_0398
TXN00004569,2025-01-19T10:44:34,122.4,INR,UPI,905014617@ybl,"UPI Dr to 905014617@ybl, Rs 122.40. Ref 598434644394.",user_0410
TXN00001993,2025-05-07T10:17:07,40.1,INR,GPay,181042@phonepe,Paid Rs 40.10 to 181042@phonepe. UTR 742770796796.,user_0307
TXN00002587,2025-03-21T08:48:56,169.29,INR,PhonePe,944884@axl,Debited Rs 169.29 to 944884@axl. Ref:569284257751,user_0120
TXN00000322,2024-11-23T15:39:34,368.86,INR,Paytm,762176@okicici,Debited Rs 368.86 to 762176@okicici. Ref:497093954149,user_0099
TXN00002341,2024-08-11T22:57:47,10.0,INR,Paytm,263321@okicici,Paid Rs 10.00 to 263321@okicici. UTR 169808296059.,user_0038
TXN00002707,2024-12-04T06:48:32,579.53,INR,GPay,230071@ibl,"UPI Dr to 230071@ibl, Rs 579.53. Ref 340747882616.",user_0315
TXN00004510,2024-04-07T20:24:26,868.29,INR,PhonePe,945565792@ybl,Paid Rs 868.29 to 945565792@ybl. UTR 135298632631.,user_0112
TXN00001651,2024-07-05T12:18:48,12808.93,INR,UPI,805507@phonepe,Payment Rs 12808.93 to 805507@phonepe. TXN 406222202551,user_0065
TXN00001048,2025-03-03T14:02:04,2097.73,INR,PhonePe,807457@axl,Money sent to 807457@axl. Rs 2097.73. Ref 522820059686.,user_0186
TXN00004565,2024-02-10T19:49:04,825.67,INR,PhonePe,972341650@oksbi,Payment Rs 825.67 to 972341650@oksbi. TXN 409104173441,user_0421
TXN00002757,2024-09-15T08:48:31,389.17,INR,GPay,116165@oksbi,Payment Rs 389.17 to 116165@oksbi. TXN 836748303153,user_0412
TXN00000697,2025-06-24T21:07:19,399.52,INR,GPay,803409@paytm,Payment Rs 399.52 to 803409@paytm. TXN 985505197397,user_0348
TXN00003992,2025-06-06T08:58:13,71.55,INR,Paytm,931894916@ibl,Txn to 931894916@ibl of Rs 71.55. Ref 104500490970.,user_0100
TXN00002181,2025-09-05T15:00:05,1946.8,INR,UPI,364234@ybl,Paid Rs 1946.80 to 364234@ybl. UTR 892331745581.,user_0204
TXN00003537,2025-09-25T08:52:34,19.12,INR,UPI,945431795@okaxis,Money sent to 945431795@okaxis. Rs 19.12. Ref 262196067655.,user_0200
TXN00002044,2024-04-05T17:41:40,2202.03,INR,UPI,373554@paytm,Debited Rs 2202.03 to 373554@paytm. Ref:515777598703,user_0182
TXN00003042,2025-11-15T13:26:27,36.53,INR,GPay,249592@oksbi,Payment Rs 36.53 to 249592@oksbi. TXN 931281601073,user_0418
TXN00001893,2025-10-05T10:03:36,128.33,INR,PhonePe,522599@ybl,Txn to 522599@ybl of Rs 128.33. Ref 487082570894.,user_0049
TXN00000622,2025-06-18T13:30:09,751.39,INR,Paytm,803409@paytm,Payment Rs 751.39 to 803409@paytm. TXN 827649564300,user_0365
TXN00004107,2024-05-02T17:51:20,2416.78,INR,Paytm,957243050@phonepe,Paid Rs 2416.78 to 957243050@phonepe. UTR 241057030325.,user_0118
TXN00003301,2025-08-05T12:16:28,237.18,INR,GPay,870951@ybl,Money sent to 870951@ybl. Rs 237.18. Ref 655663450812.,user_0407
TXN00001310,2025-11-12T08:20:57,7858.22,INR,Paytm,855772@phonepe,Money sent to 855772@phonepe. Rs 7858.22. Ref 287539396001.,user_0314
TXN00001396,2025-07-02T20:45:25,256.84,INR,UPI,494990@paytm,"UPI Dr to 494990@paytm, Rs 256.84. Ref 304045843068.",user_0269
TXN00001405,2025-06-30T10:43:32,44.11,INR,PhonePe,494990@paytm,Txn to 494990@paytm of Rs 44.11. Ref 487157159114.,user_0163
TXN00000052,2024-12-09T10:07:39,167.03,INR,PhonePe,180325@ybl,Money sent to 180325@ybl. Rs 167.03. Ref 630398049514.,user_0285
TXN00002285,2024-08-28T14:28:37,53.77,INR,Paytm,943130@ibl,Money sent to 943130@ibl. Rs 53.77. Ref 945020190030.,user_0449
TXN00001949,2025-05-05T15:07:06,739.91,INR,PhonePe,524409@ibl,Payment Rs 739.91 to 524409@ibl. TXN 772684476164,user_0222
TXN00001594,2024-02-07T19:42:46,127.35,INR,Paytm,433717@okaxis,Payment Rs 127.35 to 433717@okaxis. TXN 105265664422,user_0013
TXN00002218,2025-08-06T09:33:05,451.9,INR,GPay,727093@okicici,Txn to 727093@okicici of Rs 451.90. Ref 867436966405.,user_0310
